timestamp,loft_temperature,mid_tank_temperature,cupboard_temperature,gas_boiler_temperature,boiler_return_temperature,wood_burner_temperature,shower_output_temperature
2021-08-20T21:36:00Z,21.38,63.75,40.00,63.62,44.44,64.12,41.00
2021-08-20T21:37:00Z,21.38,63.69,39.94,63.62,44.31,64.12,40.94
2021-08-20T21:38:00Z,21.38,63.75,39.94,63.69,44.25,64.12,40.94
2021-08-20T21:40:00Z,21.38,63.69,39.94,63.62,44.19,64.12,40.88
2021-08-20T21:41:00Z,21.38,63.69,39.94,63.69,44.12,64.12,40.88
2021-08-20T21:42:00Z,21.38,63.69,39.94,63.69,43.94,64.12,40.88
2021-08-20T21:43:00Z,21.38,63.69,39.94,63.69,43.88,64.12,40.81
2021-08-20T21:44:00Z,21.38,63.69,39.88,63.69,43.81,64.12,40.81
2021-08-20T21:46:00Z,21.38,63.69,39.94,63.69,43.69,64.06,40.75
2021-08-20T21:47:00Z,21.31,63.69,39.88,63.69,43.56,64.06,40.69
2021-08-20T21:48:00Z,21.31,63.62,39.88,63.69,43.50,64.06,40.69
2021-08-20T21:49:00Z,21.31,63.62,39.88,63.69,43.38,64.06,40.69
2021-08-20T21:51:00Z,21.31,63.62,39.88,63.75,43.25,64.06,40.62
2021-08-20T21:52:00Z,21.31,63.62,39.88,63.75,43.12,64.06,40.56
2021-08-20T21:53:00Z,21.31,63.62,39.81,63.75,43.06,64.06,40.56
2021-08-20T21:54:00Z,21.31,63.62,39.88,63.75,42.81,64.06,40.56
2021-08-20T21:56:00Z,21.25,63.62,39.81,63.81,42.75,64.06,40.50
2021-08-20T21:57:00Z,21.25,63.62,39.81,63.81,42.56,64.00,40.44
2021-08-20T21:58:00Z,21.25,63.62,39.81,63.81,42.38,64.00,40.44
2021-08-20T21:59:00Z,21.25,63.62,39.81,63.81,42.12,64.00,40.44
2021-08-20T22:00:00Z,21.25,63.62,39.81,63.88,41.94,64.00,40.38
2021-08-20T22:02:00Z,21.25,63.62,39.81,63.88,41.69,64.00,40.38
2021-08-20T22:03:00Z,21.19,63.62,39.75,63.94,41.50,64.00,40.31
2021-08-20T22:04:00Z,21.25,63.62,39.81,63.94,41.25,64.00,40.31
2021-08-20T22:05:00Z,21.19,63.56,39.75,64.0,40.94,64.00,40.25
2021-08-20T22:07:00Z,21.19,63.56,39.75,64.06,40.69,64.00,40.19
2021-08-20T22:08:00Z,21.19,63.56,39.75,64.12,40.31,64.00,40.19
2021-08-20T22:09:00Z,21.25,63.56,39.75,64.19,39.94,64.00,40.19
2021-08-20T22:10:00Z,21.19,63.56,39.75,64.25,39.56,64.00,40.19
2021-08-20T22:12:00Z,21.19,63.56,39.75,64.31,39.31,64.00,40.12
2021-08-20T22:13:00Z,21.19,63.56,39.75,64.31,39.06,64.00,40.12
2021-08-20T22:14:00Z,21.19,63.56,39.75,64.31,38.94,64.00,40.06
2021-08-20T22:15:00Z,21.19,63.56,39.75,64.31,38.81,64.00,40.06
2021-08-20T22:16:00Z,21.19,63.56,39.69,64.25,38.75,64.00,40.06
2021-08-20T22:18:00Z,21.19,63.50,39.69,64.19,38.69,64.00,40.00
2021-08-20T22:19:00Z,21.19,63.50,39.69,64.06,38.62,64.00,40.00
2021-08-20T22:20:00Z,21.12,63.56,39.69,64.0,38.75,64.00,39.94
2021-08-20T22:21:00Z,21.12,63.56,39.69,63.94,38.81,64.00,39.94
2021-08-20T22:23:00Z,21.12,63.50,39.69,63.81,39.00,63.94,39.88
2021-08-20T22:24:00Z,21.12,63.50,39.69,63.81,39.25,63.94,39.88
2021-08-20T22:25:00Z,21.12,63.50,39.69,63.81,39.31,63.94,39.88
2021-08-20T22:26:00Z,21.12,63.50,39.69,63.75,39.44,63.94,39.81
2021-08-20T22:28:00Z,21.12,63.50,39.69,63.75,39.62,63.94,39.81
2021-08-20T22:29:00Z,21.06,63.50,39.69,63.75,39.69,63.94,39.81
2021-08-20T22:30:00Z,21.06,63.50,39.62,63.75,39.81,63.94,39.81
2021-08-20T22:31:00Z,21.06,63.50,39.62,63.75,39.88,63.88,39.75
2021-08-20T22:33:00Z,21.06,63.50,39.62,63.75,39.88,63.88,39.75
2021-08-20T22:34:00Z,21.06,63.50,39.69,63.75,39.94,63.88,39.69
2021-08-20T22:35:00Z,21.06,63.44,39.62,63.75,40.00,63.88,39.69
2021-08-20T22:36:00Z,21.06,63.44,39.62,63.75,40.00,63.88,39.69
2021-08-20T22:37:00Z,21.06,63.44,39.62,63.69,40.06,63.88,39.62
2021-08-20T22:39:00Z,21.06,63.44,39.62,63.75,40.00,63.81,39.62
2021-08-20T22:40:00Z,21.00,63.44,39.62,63.69,40.00,63.81,39.56
2021-08-20T22:41:00Z,21.00,63.44,39.56,63.75,39.94,63.81,39.56
2021-08-20T22:42:00Z,21.00,63.44,39.56,63.75,39.81,63.81,39.56
2021-08-20T22:44:00Z,21.00,63.44,39.62,63.75,39.75,63.81,39.56
2021-08-20T22:45:00Z,21.00,63.44,39.56,63.75,39.62,63.81,39.56
2021-08-20T22:46:00Z,21.00,63.44,39.56,63.75,39.62,63.81,39.50
2021-08-20T22:47:00Z,21.00,63.44,39.56,63.75,39.50,63.81,39.50
2021-08-20T22:49:00Z,20.94,63.44,39.56,63.81,39.38,63.81,39.44
2021-08-20T22:50:00Z,21.00,63.38,39.56,63.75,39.25,63.81,39.44
2021-08-20T22:51:00Z,20.94,63.38,39.56,63.81,39.06,63.75,39.38
2021-08-20T22:52:00Z,20.94,63.38,39.50,63.81,38.88,63.75,39.38
2021-08-20T22:53:00Z,20.94,63.38,39.56,63.81,38.75,63.75,39.38
2021-08-20T22:55:00Z,20.94,63.38,39.56,63.81,38.56,63.75,39.38
2021-08-20T22:56:00Z,20.94,63.38,39.50,63.81,38.38,63.75,39.31
2021-08-20T22:57:00Z,20.94,63.38,39.50,63.81,38.12,63.75,39.38
2021-08-20T22:58:00Z,20.94,63.38,39.44,63.81,38.00,63.75,39.31
2021-08-20T23:00:00Z,20.94,63.31,39.50,63.81,37.81,63.75,39.25
2021-08-20T23:01:00Z,20.94,63.31,39.44,63.75,37.75,63.75,39.25
2021-08-20T23:02:00Z,20.88,63.31,39.44,63.75,37.75,63.75,39.25
2021-08-20T23:03:00Z,20.88,63.31,39.44,63.75,37.75,63.75,39.25
2021-08-20T23:05:00Z,20.88,63.31,39.44,63.69,37.75,63.75,39.19
2021-08-20T23:06:00Z,20.88,63.31,39.44,63.69,37.69,63.75,39.19
2021-08-20T23:07:00Z,20.88,63.31,39.44,63.62,37.69,63.69,39.12
2021-08-20T23:08:00Z,20.88,63.31,39.44,63.62,37.75,63.69,39.19
2021-08-20T23:09:00Z,20.88,63.31,39.44,63.56,37.75,63.69,39.12
2021-08-20T23:11:00Z,20.88,63.31,39.38,63.56,37.81,63.69,39.12
2021-08-20T23:12:00Z,20.88,63.31,39.38,63.56,37.81,63.69,39.06
2021-08-20T23:13:00Z,20.88,63.25,39.38,63.56,37.88,63.69,39.06
2021-08-20T23:14:00Z,20.88,63.31,39.38,63.5,37.94,63.62,39.00
2021-08-20T23:16:00Z,20.81,63.31,39.38,63.5,37.94,63.62,39.06
2021-08-20T23:17:00Z,20.81,63.25,39.38,63.5,38.00,63.62,39.00
2021-08-20T23:18:00Z,20.81,63.25,39.31,63.5,38.00,63.62,39.00
2021-08-20T23:19:00Z,20.81,63.25,39.31,63.5,38.00,63.62,39.00
2021-08-20T23:21:00Z,20.81,63.25,39.31,63.5,38.00,63.62,38.94
2021-08-20T23:22:00Z,20.81,63.25,39.31,63.5,37.94,63.62,38.94
2021-08-20T23:23:00Z,20.81,63.25,39.31,63.5,37.94,63.56,38.94
2021-08-20T23:24:00Z,20.81,63.19,39.31,63.5,37.94,63.56,38.94
2021-08-20T23:25:00Z,20.75,63.25,39.31,63.5,37.94,63.56,38.94
2021-08-20T23:27:00Z,20.75,63.19,39.31,63.44,37.94,63.56,38.88
2021-08-20T23:28:00Z,20.75,63.19,39.25,63.44,37.88,63.56,38.88
2021-08-20T23:29:00Z,20.75,63.19,39.31,63.5,37.88,63.56,38.81
2021-08-20T23:30:00Z,20.75,63.19,39.25,63.44,37.75,63.56,38.81
2021-08-20T23:32:00Z,20.75,63.19,39.25,63.44,37.81,63.56,38.81
2021-08-20T23:33:00Z,20.75,63.19,39.19,63.44,37.62,63.56,38.75
2021-08-20T23:34:00Z,20.75,63.19,39.25,63.44,37.62,63.50,38.81
2021-08-20T23:35:00Z,20.75,63.12,39.19,63.44,37.56,63.50,38.81
2021-08-20T23:37:00Z,20.75,63.12,39.19,63.44,37.50,63.50,38.75
2021-08-20T23:38:00Z,20.75,63.12,39.19,63.44,37.44,63.50,38.75
2021-08-20T23:39:00Z,20.69,63.19,39.19,63.44,37.31,63.50,38.75
2021-08-20T23:40:00Z,20.69,63.12,39.19,63.44,37.25,63.50,38.75
2021-08-20T23:42:00Z,20.69,63.12,39.19,63.44,37.25,63.50,38.69
2021-08-20T23:43:00Z,20.69,63.12,39.19,63.44,37.12,63.50,38.69
2021-08-20T23:44:00Z,20.69,63.12,39.12,63.44,37.06,63.50,38.69
2021-08-20T23:45:00Z,20.69,63.12,39.19,63.44,37.06,63.50,38.69
2021-08-20T23:46:00Z,20.69,63.12,39.19,63.44,36.94,63.44,38.62
2021-08-20T23:48:00Z,20.69,63.12,39.12,63.44,36.81,63.44,38.62
2021-08-20T23:49:00Z,20.69,63.06,39.12,63.38,36.81,63.44,38.56
2021-08-20T23:50:00Z,20.69,63.06,39.12,63.38,36.75,63.44,38.56
2021-08-20T23:51:00Z,20.69,63.06,39.06,63.38,36.75,63.44,38.56
2021-08-20T23:53:00Z,20.69,63.06,39.06,63.38,36.69,63.44,38.50
2021-08-20T23:54:00Z,20.62,63.06,39.12,63.38,36.62,63.44,38.56
2021-08-20T23:55:00Z,20.62,63.06,39.12,63.38,36.62,63.44,38.50
2021-08-20T23:56:00Z,20.62,63.06,39.06,63.31,36.62,63.38,38.50
2021-08-20T23:58:00Z,20.62,63.06,39.06,63.31,36.56,63.38,38.50
2021-08-20T23:59:00Z,20.62,63.06,39.06,63.31,36.50,63.38,38.44
2021-08-21T00:00:00Z,20.62,63.06,39.06,63.31,36.50,63.38,38.50
2021-08-21T00:01:00Z,20.62,63.06,39.06,63.31,36.50,63.38,38.44
2021-08-21T00:02:00Z,20.62,63.00,39.00,63.31,36.50,63.38,38.44
2021-08-21T00:04:00Z,20.62,63.00,39.06,63.31,36.44,63.38,38.44
2021-08-21T00:05:00Z,20.62,63.00,39.06,63.31,36.44,63.38,38.38
2021-08-21T00:06:00Z,20.62,63.00,39.00,63.25,36.38,63.38,38.38
2021-08-21T00:07:00Z,20.56,63.00,39.00,63.25,36.38,63.38,38.38
2021-08-21T00:09:00Z,20.56,63.00,39.00,63.25,36.38,63.31,38.31
2021-08-21T00:10:00Z,20.56,63.00,39.00,63.25,36.38,63.31,38.31
2021-08-21T00:11:00Z,20.56,63.00,38.94,63.25,36.31,63.31,38.31
2021-08-21T00:12:00Z,20.56,63.00,38.94,63.25,36.31,63.31,38.31
2021-08-21T00:14:00Z,20.56,63.00,38.94,63.25,36.31,63.31,38.31
2021-08-21T00:15:00Z,20.56,62.94,39.00,63.25,36.31,63.31,38.25
2021-08-21T00:16:00Z,20.56,62.94,38.94,63.19,36.31,63.31,38.25
2021-08-21T00:17:00Z,20.56,62.94,38.94,63.19,36.38,63.25,38.25
2021-08-21T00:18:00Z,20.50,62.94,38.94,63.19,36.38,63.31,38.31
2021-08-21T00:20:00Z,20.50,62.94,38.94,63.19,36.31,63.25,38.25
2021-08-21T00:21:00Z,20.50,62.94,38.94,63.19,36.25,63.25,38.19
2021-08-21T00:22:00Z,20.50,62.94,38.94,63.19,36.25,63.25,38.19
2021-08-21T00:23:00Z,20.50,62.94,38.88,63.19,36.12,63.25,38.19
2021-08-21T00:25:00Z,20.50,62.94,38.94,63.19,36.12,63.25,38.19
2021-08-21T00:26:00Z,20.50,62.94,38.88,63.19,36.06,63.25,38.12
2021-08-21T00:27:00Z,20.50,62.88,38.88,63.19,35.94,63.25,38.19
2021-08-21T00:28:00Z,20.50,62.94,38.88,63.19,35.94,63.19,38.19
2021-08-21T00:30:00Z,20.50,62.88,38.88,63.12,35.88,63.19,38.12
2021-08-21T00:31:00Z,20.44,62.88,38.81,63.12,35.75,63.19,38.12
2021-08-21T00:32:00Z,20.50,62.88,38.81,63.12,35.75,63.19,38.12
2021-08-21T00:33:00Z,20.44,62.88,38.81,63.12,35.75,63.19,38.12
2021-08-21T00:34:00Z,20.44,62.88,38.75,63.12,35.69,63.19,38.06
2021-08-21T00:36:00Z,20.44,62.88,38.81,63.12,35.69,63.19,38.06
2021-08-21T00:37:00Z,20.44,62.88,38.81,63.12,35.69,63.19,38.06
2021-08-21T00:38:00Z,20.44,62.88,38.81,63.12,35.62,63.19,38.06
2021-08-21T00:39:00Z,20.44,62.88,38.81,63.06,35.62,63.19,38.06
2021-08-21T00:41:00Z,20.44,62.81,38.81,63.06,35.69,63.12,38.00
2021-08-21T00:42:00Z,20.44,62.81,38.75,63.06,35.62,63.12,38.00
2021-08-21T00:43:00Z,20.44,62.81,38.75,63.06,35.69,63.12,38.00
2021-08-21T00:44:00Z,20.44,62.81,38.75,63.06,35.62,63.12,38.00
2021-08-21T00:46:00Z,20.38,62.81,38.75,63.06,35.62,63.12,38.00
2021-08-21T00:47:00Z,20.38,62.81,38.75,63.06,35.69,63.12,38.00
2021-08-21T00:48:00Z,20.44,62.81,38.69,63.06,35.69,63.12,37.94
2021-08-21T00:49:00Z,20.38,62.81,38.69,63.06,35.62,63.12,37.94
2021-08-21T00:50:00Z,20.44,62.81,38.69,63.0,35.69,63.12,37.94
2021-08-21T00:52:00Z,20.38,62.81,38.69,63.0,35.69,63.06,37.94
2021-08-21T00:53:00Z,20.38,62.81,38.69,63.0,35.62,63.06,37.94
2021-08-21T00:54:00Z,20.38,62.81,38.69,63.0,35.56,63.06,37.88
2021-08-21T00:55:00Z,20.38,62.75,38.69,63.0,35.56,63.06,37.88
2021-08-21T00:57:00Z,20.38,62.75,38.69,63.0,35.50,63.06,37.88
2021-08-21T00:58:00Z,20.38,62.75,38.69,63.0,35.50,63.06,37.81
2021-08-21T00:59:00Z,20.38,62.75,38.69,63.0,35.44,63.06,37.81
2021-08-21T01:00:00Z,20.38,62.75,38.69,63.0,35.50,63.06,37.81
2021-08-21T01:02:00Z,20.31,62.75,38.62,62.94,35.44,63.00,37.81
2021-08-21T01:03:00Z,20.31,62.75,38.62,63.0,35.38,63.00,37.81
2021-08-21T01:04:00Z,20.31,62.75,38.62,62.94,35.38,63.00,37.81
2021-08-21T01:05:00Z,20.31,62.75,38.62,62.94,35.38,63.00,37.81
2021-08-21T01:06:00Z,20.31,62.75,38.62,62.94,35.31,63.00,37.75
2021-08-21T01:08:00Z,20.31,62.75,38.62,62.94,35.31,63.00,37.75
2021-08-21T01:09:00Z,20.31,62.75,38.62,62.94,35.31,63.00,37.75
2021-08-21T01:10:00Z,20.31,62.69,38.56,62.88,35.31,63.00,37.75
2021-08-21T01:11:00Z,20.31,62.69,38.62,62.88,35.31,63.00,37.75
2021-08-21T01:13:00Z,20.31,62.69,38.56,62.88,35.25,62.94,37.69
2021-08-21T01:14:00Z,20.25,62.69,38.56,62.88,35.31,62.94,37.69
2021-08-21T01:15:00Z,20.25,62.69,38.56,62.88,35.31,62.94,37.69
2021-08-21T01:16:00Z,20.25,62.69,38.56,62.88,35.25,62.94,37.69
2021-08-21T01:18:00Z,20.25,62.69,38.56,62.88,35.19,62.94,37.69
2021-08-21T01:19:00Z,20.25,62.69,38.56,62.88,35.19,62.94,37.69
2021-08-21T01:20:00Z,20.25,62.69,38.56,62.88,35.25,62.94,37.62
2021-08-21T01:21:00Z,20.25,62.62,38.56,62.88,35.25,62.94,37.62
2021-08-21T01:22:00Z,20.25,62.62,38.50,62.81,35.19,62.94,37.62
2021-08-21T01:24:00Z,20.25,62.62,38.50,62.81,35.12,62.94,37.62
2021-08-21T01:25:00Z,20.19,62.62,38.44,62.81,35.12,62.88,37.62
2021-08-21T01:26:00Z,20.25,62.62,38.50,62.81,35.12,62.88,37.62
2021-08-21T01:27:00Z,20.19,62.62,38.44,62.81,35.06,62.88,37.56
2021-08-21T01:29:00Z,20.19,62.62,38.50,62.81,35.00,62.88,37.62
2021-08-21T01:30:00Z,20.19,62.62,38.56,62.81,35.00,62.88,37.56
2021-08-21T01:31:00Z,20.19,62.62,38.50,62.81,34.94,62.88,37.56
2021-08-21T01:32:00Z,20.19,62.62,38.44,62.81,35.00,62.88,37.56
2021-08-21T01:34:00Z,20.19,62.56,38.44,62.75,35.00,62.88,37.50
2021-08-21T01:35:00Z,20.19,62.62,38.50,62.75,35.00,62.88,37.56
2021-08-21T01:36:00Z,20.19,62.56,38.44,62.75,35.00,62.81,37.50
2021-08-21T01:37:00Z,20.19,62.56,38.44,62.75,35.06,62.88,37.56
2021-08-21T01:39:00Z,20.12,62.56,38.44,62.75,35.06,62.81,37.50
2021-08-21T01:40:00Z,20.19,62.56,38.44,62.75,35.00,62.81,37.50
2021-08-21T01:41:00Z,20.19,62.56,38.44,62.75,34.94,62.81,37.50
2021-08-21T01:42:00Z,20.12,62.56,38.38,62.75,34.94,62.81,37.50
2021-08-21T01:43:00Z,20.12,62.56,38.38,62.75,34.94,62.81,37.50
2021-08-21T01:45:00Z,20.12,62.50,38.38,62.75,34.94,62.81,37.44
2021-08-21T01:46:00Z,20.12,62.50,38.38,62.75,34.88,62.75,37.44
2021-08-21T01:47:00Z,20.12,62.50,38.38,62.69,34.88,62.75,37.44
2021-08-21T01:48:00Z,20.12,62.50,38.44,62.69,34.94,62.75,37.38
2021-08-21T01:50:00Z,20.12,62.50,38.38,62.69,34.94,62.75,37.44
2021-08-21T01:51:00Z,20.12,62.50,38.38,62.69,34.88,62.75,37.44
2021-08-21T01:52:00Z,20.12,62.50,38.38,62.69,34.88,62.75,37.38
2021-08-21T01:53:00Z,20.06,62.50,38.38,62.69,34.94,62.75,37.38
2021-08-21T01:55:00Z,20.06,62.44,38.38,62.69,34.88,62.75,37.38
2021-08-21T01:56:00Z,20.06,62.50,38.31,62.69,34.88,62.75,37.38
2021-08-21T01:57:00Z,20.06,62.44,38.31,62.69,34.81,62.75,37.38
2021-08-21T01:58:00Z,20.06,62.50,38.38,62.62,34.81,62.75,37.38
2021-08-21T01:59:00Z,20.06,62.44,38.31,62.62,34.81,62.69,37.31
2021-08-21T02:01:00Z,20.06,62.44,38.31,62.62,34.88,62.69,37.31
2021-08-21T02:02:00Z,20.06,62.44,38.31,62.62,34.81,62.69,37.31
2021-08-21T02:03:00Z,20.06,62.44,38.25,62.62,34.75,62.69,37.31
2021-08-21T02:04:00Z,20.00,62.44,38.31,62.62,34.75,62.69,37.25
2021-08-21T02:06:00Z,20.00,62.44,38.25,62.62,34.75,62.69,37.25
2021-08-21T02:07:00Z,20.00,62.44,38.25,62.62,34.75,62.69,37.25
2021-08-21T02:08:00Z,20.00,62.44,38.25,62.56,34.69,62.69,37.25
2021-08-21T02:09:00Z,20.00,62.38,38.25,62.56,34.69,62.69,37.25
2021-08-21T02:11:00Z,20.00,62.44,38.31,62.56,34.69,62.62,37.25
2021-08-21T02:12:00Z,20.00,62.38,38.25,62.56,34.69,62.62,37.19
2021-08-21T02:13:00Z,20.00,62.38,38.25,62.56,34.56,62.62,37.25
2021-08-21T02:14:00Z,20.00,62.38,38.25,62.56,34.56,62.62,37.19
2021-08-21T02:15:00Z,20.00,62.38,38.25,62.56,34.56,62.62,37.19
2021-08-21T02:17:00Z,19.94,62.38,38.19,62.56,34.56,62.62,37.25
2021-08-21T02:18:00Z,19.94,62.38,38.19,62.56,34.50,62.62,37.19
2021-08-21T02:19:00Z,19.94,62.38,38.25,62.56,34.56,62.62,37.19
2021-08-21T02:20:00Z,19.94,62.38,38.19,62.56,34.50,62.62,37.19
2021-08-21T02:22:00Z,19.94,62.38,38.19,62.5,34.50,62.62,37.19
2021-08-21T02:23:00Z,19.94,62.38,38.19,62.5,34.56,62.56,37.12
2021-08-21T02:24:00Z,19.94,62.38,38.19,62.5,34.56,62.56,37.19
2021-08-21T02:25:00Z,19.94,62.31,38.19,62.5,34.56,62.56,37.19
2021-08-21T02:27:00Z,19.94,62.31,38.19,62.5,34.56,62.56,37.12
2021-08-21T02:28:00Z,19.94,62.31,38.19,62.5,34.56,62.56,37.12
2021-08-21T02:29:00Z,19.88,62.31,38.19,62.44,34.56,62.56,37.06
2021-08-21T02:30:00Z,19.88,62.31,38.12,62.5,34.56,62.56,37.12
2021-08-21T02:31:00Z,19.88,62.31,38.12,62.5,34.50,62.56,37.06
2021-08-21T02:33:00Z,19.88,62.31,38.12,62.5,34.50,62.56,37.06
2021-08-21T02:34:00Z,19.88,62.25,38.12,62.44,34.50,62.50,37.06
2021-08-21T02:35:00Z,19.88,62.25,38.12,62.44,34.50,62.50,37.06
2021-08-21T02:36:00Z,19.88,62.25,38.12,62.44,34.50,62.50,37.06
2021-08-21T02:38:00Z,19.81,62.25,38.12,62.44,34.50,62.50,37.06
2021-08-21T02:39:00Z,19.81,62.25,38.12,62.44,34.50,62.50,37.06
2021-08-21T02:40:00Z,19.88,62.25,38.12,62.44,34.44,62.50,37.00
2021-08-21T02:41:00Z,19.81,62.25,38.12,62.44,34.38,62.50,37.00
2021-08-21T02:43:00Z,19.81,62.25,38.06,62.44,34.38,62.50,37.00
2021-08-21T02:44:00Z,19.81,62.19,38.06,62.38,34.38,62.44,37.00
2021-08-21T02:45:00Z,19.81,62.19,38.06,62.44,34.38,62.50,37.00
2021-08-21T02:46:00Z,19.81,62.25,38.12,62.38,34.38,62.44,37.00
2021-08-21T02:47:00Z,19.81,62.19,38.12,62.38,34.38,62.44,37.00
2021-08-21T02:49:00Z,19.81,62.25,38.06,62.38,34.38,62.44,36.94
2021-08-21T02:50:00Z,19.81,62.19,38.06,62.38,34.25,62.44,36.94
2021-08-21T02:51:00Z,19.81,62.19,38.06,62.38,34.25,62.44,36.94
2021-08-21T02:52:00Z,19.81,62.19,38.06,62.38,34.31,62.44,36.94
2021-08-21T02:54:00Z,19.81,62.19,38.00,62.38,34.25,62.44,36.94
2021-08-21T02:55:00Z,19.81,62.12,38.06,62.38,34.25,62.44,36.94
2021-08-21T02:56:00Z,19.81,62.19,38.00,62.31,34.25,62.44,36.94
2021-08-21T02:57:00Z,19.75,62.12,38.00,62.31,34.25,62.38,36.94
2021-08-21T02:59:00Z,19.75,62.12,38.00,62.31,34.19,62.38,36.88
2021-08-21T03:00:00Z,19.75,62.12,38.00,62.31,34.25,62.38,36.88
2021-08-21T03:01:00Z,19.75,62.12,38.00,62.31,34.25,62.38,36.81
2021-08-21T03:02:00Z,19.75,62.12,38.00,62.31,34.25,62.38,36.88
2021-08-21T03:03:00Z,19.75,62.12,37.94,62.31,34.25,62.38,36.81
2021-08-21T03:05:00Z,19.75,62.12,38.00,62.25,34.19,62.38,36.81
2021-08-21T03:06:00Z,19.75,62.12,37.94,62.25,34.19,62.38,36.81
2021-08-21T03:07:00Z,19.75,62.12,38.00,62.25,34.12,62.31,36.88
2021-08-21T03:08:00Z,19.75,62.12,37.94,62.25,34.19,62.31,36.88
2021-08-21T03:10:00Z,19.75,62.12,38.00,62.25,34.06,62.31,36.81
2021-08-21T03:11:00Z,19.69,62.06,37.94,62.25,34.12,62.31,36.81
2021-08-21T03:12:00Z,19.69,62.06,37.88,62.25,34.12,62.31,36.81
2021-08-21T03:13:00Z,19.69,62.06,37.88,62.25,34.06,62.31,36.81
2021-08-21T03:15:00Z,19.69,62.06,37.88,62.25,34.12,62.31,36.81
2021-08-21T03:16:00Z,19.69,62.06,37.88,62.25,34.12,62.31,36.81
2021-08-21T03:17:00Z,19.69,62.06,37.88,62.25,34.12,62.31,36.81
2021-08-21T03:18:00Z,19.69,62.06,37.88,62.25,34.12,62.31,36.81
2021-08-21T03:20:00Z,19.69,62.06,37.88,62.19,34.12,62.31,36.81
2021-08-21T03:21:00Z,19.69,62.00,37.88,62.19,34.19,62.25,36.75
2021-08-21T03:22:00Z,19.69,62.00,37.88,62.19,34.12,62.25,36.75
2021-08-21T03:23:00Z,19.69,62.00,37.88,62.19,34.06,62.25,36.81
2021-08-21T03:24:00Z,19.69,62.00,37.88,62.19,34.06,62.25,36.75
2021-08-21T03:26:00Z,19.62,62.00,37.81,62.19,34.06,62.25,36.75
2021-08-21T03:27:00Z,19.62,62.00,37.88,62.19,34.00,62.25,36.69
2021-08-21T03:28:00Z,19.62,62.00,37.88,62.19,34.00,62.25,36.69
2021-08-21T03:29:00Z,19.62,62.00,37.88,62.19,34.00,62.25,36.69
2021-08-21T03:31:00Z,19.62,62.00,37.81,62.19,34.00,62.19,36.69
2021-08-21T03:32:00Z,19.62,62.00,37.81,62.12,34.06,62.19,36.69
2021-08-21T03:33:00Z,19.62,61.94,37.81,62.12,34.06,62.25,36.69
2021-08-21T03:34:00Z,19.62,62.00,37.81,62.12,34.06,62.19,36.62
2021-08-21T03:36:00Z,19.62,62.00,37.75,62.12,34.00,62.19,36.62
2021-08-21T03:37:00Z,19.62,62.00,37.81,62.12,33.94,62.19,36.62
2021-08-21T03:38:00Z,19.62,61.94,37.75,62.12,34.00,62.19,36.62
2021-08-21T03:39:00Z,19.56,61.94,37.75,62.12,34.00,62.19,36.62
2021-08-21T03:40:00Z,19.62,61.94,37.75,62.12,34.00,62.19,36.56
2021-08-21T03:42:00Z,19.56,61.94,37.75,62.06,34.00,62.19,36.62
2021-08-21T03:43:00Z,19.56,61.94,37.75,62.06,34.00,62.19,36.62
2021-08-21T03:44:00Z,19.56,61.94,37.75,62.06,34.00,62.19,36.56
2021-08-21T03:45:00Z,19.56,61.94,37.75,62.06,34.00,62.12,36.62
2021-08-21T03:47:00Z,19.56,61.94,37.75,62.06,34.06,62.12,36.56
2021-08-21T03:48:00Z,19.56,61.94,37.75,62.06,34.06,62.12,36.56
2021-08-21T03:49:00Z,19.56,61.88,37.75,62.06,34.00,62.12,36.56
2021-08-21T03:50:00Z,19.56,61.88,37.75,62.06,34.00,62.12,36.50
2021-08-21T03:52:00Z,19.56,61.88,37.75,62.06,34.00,62.12,36.50
2021-08-21T03:53:00Z,19.56,61.88,37.69,62.0,33.94,62.12,36.56
2021-08-21T03:54:00Z,19.50,61.88,37.75,62.06,33.94,62.06,36.50
2021-08-21T03:55:00Z,19.50,61.88,37.69,62.0,33.94,62.12,36.50
2021-08-21T03:56:00Z,19.50,61.88,37.69,62.0,33.94,62.12,36.50
2021-08-21T03:58:00Z,19.50,61.88,37.69,62.0,33.88,62.06,36.50
2021-08-21T03:59:00Z,19.50,61.88,37.75,62.0,33.88,62.06,36.50
2021-08-21T04:00:00Z,19.50,61.81,37.69,62.0,33.81,62.06,36.44
2021-08-21T04:01:00Z,19.50,61.88,37.62,62.0,33.81,62.06,36.44
2021-08-21T04:03:00Z,19.50,61.81,37.62,62.0,33.75,62.06,36.44
2021-08-21T04:04:00Z,19.50,61.81,37.62,62.0,33.69,62.00,36.44
2021-08-21T04:05:00Z,19.50,61.81,37.62,62.0,33.75,62.06,36.50
2021-08-21T04:06:00Z,19.50,61.81,37.62,62.0,33.69,62.06,36.44
2021-08-21T04:08:00Z,19.50,61.81,37.62,62.0,33.69,62.00,36.44
2021-08-21T04:09:00Z,19.50,61.81,37.62,61.94,33.69,62.06,36.44
2021-08-21T04:10:00Z,19.44,61.75,37.62,61.94,33.62,62.00,36.38
2021-08-21T04:11:00Z,19.44,61.81,37.56,61.94,33.69,62.00,36.44
2021-08-21T04:12:00Z,19.44,61.81,37.62,61.94,33.69,62.00,36.44
